História,contador,ID,Prioridade,Pré-Condição,Cenário,BDD (Gherkin),Status final,Fluxo para Regressão?,Funcionalidade Principal,Funcionalidade secundária,Data de criação,Data de atualização,Status CT,Status da execução WEB,Dispositivo Mobile,Status da execução Mobile,Execução feita via API?,Versão regressão,Ciclo da execução,Automatizado?,Versão_Compilada,Execução Finalizada?,FALSE,Limpar dados da execução,FALSE,Data da automatização
TSF-2,39,TSF-2 | CT~39,Alta,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
",32.0Adicionar um produto dentro do pedido RA,"Dado que existe um Pedido RA ""Teste"" no sistema
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário acessa a aba ""Relacionados""
    E clica em ""Adicionar produtos""
    E seleciona o produto ""Produto Teste"" da lista
    E informa a quantidade ""1""
    E salva o produto
    Então o sistema exibe a mensagem ""Produto adicionado com sucesso""
    E o produto ""Produto Teste"" aparece na lista de produtos do pedido
    E a quantidade do produto é ""1""
    E o preço unitário é preenchido corretamente",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Produto,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-649,40,TSF-649 | CT~40,Baixa,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Possuir Aprovador Delegado vinculado a uma conta que tenha processo de aprovação de Desconto para o Pedido RA",32.1Adicionar um aprovador delegado nas configurações de um usuário,"Given um registro de aprovador da equipe tenha o campo Aprovador Delegado preenchido,
And Acessar um pedido RA com produto que tenha Desconto
When o usuário enviar o pedido RA para aprovação de desconto
Then o sistema deve utilizar o Aprovador Delegado como responsável pela aprovação.",🛎️ Item com pendência de execução,,06 - Pedidos RA,Aprovação de Desconto,18/09/2025,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-649,41,TSF-649 | CT~41,Baixa,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
",32.2Informar uma porcentagem de desconto que caia para um aprovador delegado,"Given que usuário acesse um pedido 
And usuário esteja dentro dos membros da equipe
When adicionar um desconto para um aprovador com delegado
Then o sistema enviará a solicitação de aprovação para o delegado",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Produto,15/07/2025,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-5,42,TSF-5 | CT~42,Média,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
","32.3Adicionar produto preenchendo apenas o  ""EmpresaUsuária_c"""," Dado que existe um Pedido RA ""Teste"" no sistema
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário acessa a aba ""Relacionados""
    E clica em ""Adicionar produtos""
    E seleciona o produto ""Produto Teste"" da lista
    E informa a quantidade ""1""
    E seleciona uma empresa ""Empresa Teste"" no campo EmpresaUsuária__c
    E salva o produto
    Então o sistema exibe a mensagem ""Produto adicionado com sucesso""
    E o campo IDReclameAQUI__c é preenchido com o valor da empresa selecionada
    E o campo URLReclameAQUI__c é preenchido com o valor da empresa selecionada
",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Produto - Usuária da liçenca,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-5,43,TSF-5 | CT~43,Alta,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
","32.4Adicionar produto sem preencher o ""EmpresaUsuária_c"", IDReclameAQUI__c (Id Raichu) e URLReclameAQUI__c (URL)","Dado que existe um Pedido RA ""Teste"" no sistema
    E que o Pedido RA está associado a uma Opportunity
    E que a Opportunity está associada a uma Account com ID Reclame Aqui e URL
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário acessa a aba ""Relacionados""
    E clica em ""Adicionar produtos""
    E seleciona o produto ""Produto Teste"" da lista
    E informa apenas a quantidade ""1""
    E salva o produto
    Então o sistema exibe a mensagem ""Produto adicionado com sucesso""
    E o campo IDReclameAQUI__c é preenchido com o valor da Account da Opportunity
    E o campo URLReclameAQUI__c é preenchido com o valor da Account da Opportunity
    E o flow PedidoRAPreencherCamposPadrao executa com sucesso",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Produto - Usuária da liçenca,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-5,44,TSF-5 | CT~44,Baixa,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
","32.5Adicionar produto preenchendo os campos ""EmpresaUsuária_c"", IDReclameAQUI__c (Id Raichu) e URLReclameAQUI__c (URL)"," Dado que existe um Pedido RA ""Teste"" no sistema
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário acessa a aba ""Relacionados""
    E clica em ""Adicionar produtos""
    E seleciona o produto ""Produto Teste"" da lista
    E informa a quantidade ""1""
    E seleciona uma empresa ""Empresa Teste"" no campo EmpresaUsuária__c
    E informa o ID Reclame Aqui ""12345"" no campo IDReclameAQUI__c
    E informa a URL ""https://www.reclameaqui.com.br/empresa/empresa-teste"" no campo URLReclameAQUI__c
    E salva o produto
    Então o sistema exibe a mensagem ""Produto adicionado com sucesso""
    E o campo EmpresaUsuária__c contém ""Empresa Teste""
    E o campo IDReclameAQUI__c contém ""12345""
    E o campo URLReclameAQUI__c contém ""https://www.reclameaqui.com.br/empresa/empresa-teste""
",🛎️ Item com pendência de execução,,06 - Pedidos RA,Emrpesa usuária da licença,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-2,45,TSF-2 | CT~45,Alta,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
",33.0Validar De-Para de campos no Formulário de pedido,"  Dado que existe um Pedido RA ""Teste"" no sistema
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário clica no botão ""Formulário de Pedido (Novo)""
    E seleciona o formulário ""Formulário Teste"" da lista
    E clica em ""Salvar""
    Então o sistema exibe a mensagem ""Formulário adicionado com sucesso""
    E o formulário ""Formulário Teste"" aparece na lista de formulários do pedido
",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Formulário de Pedido,05/12/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,05/12/2025
TSF-746,46,TSF-746 | CT~46,Média,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Possuir perfil autorizado para ver chancela","33.1Aplicar  ""Chancela"" em um formulário","Dado que existe um Pedido RA ""Teste"" no sistema
    E que o usuário possui perfil autorizado para chancela
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário clica no botão ""Anexar formulário""
    E seleciona a opção ""Atribuir chancela""
    E o formulário de pedido está carregado
    Então o logo de chancela aparece no canto superior direito do formulário
    E o anexo de chancela está visível no card do formulário
",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Formulário de Pedido - Chancela,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-2,47,TSF-2 | CT~47,Alta,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Adicionou um produto
4 - adicionou um formulário de pedido",34Clicar no botão para avançar o status de rascunho,"  Dado que existe um Pedido RA ""Teste"" no status ""Rascunho"" no sistema
    E que o Pedido RA possui pelo menos um produto adicionado
    E que o Pedido RA possui um formulário de pedido anexado
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário clica no botão para concluir o status atual de rascunho
    Então o sistema avança o status para ""Enviada ao Cliente""
    E exibe a mensagem de sucesso
",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Criação,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-2,48,TSF-2 | CT~48,Alta,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Adicionou um produto
4 - Adicionou um formulário de pedido
5 - No status anterior ao status do caso de teste",35Avançar com o status de negociação avançada,"  Dado que existe um Pedido RA ""Teste"" no status anterior ao status do caso de teste no sistema
    E que o Pedido RA possui pelo menos um produto adicionado
    E que o Pedido RA possui um formulário de pedido anexado
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário clica no botão para concluir o status atual de rascunho
    Então o sistema avança para o status do caso de teste
    E exibe a mensagem de sucesso
",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Criação,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-2,49,TSF-2 | CT~49,Alta,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Adicionou um produto
4 - Adicionou um formulário de pedido
5 - No status anterior ao status do caso de teste",36Clicar no botão para avançar o status de negociação avançada,"  Dado que existe um Pedido RA ""Teste"" no status ""Negociação Avançada"" no sistema
    E que o Pedido RA possui pelo menos um produto adicionado
    E que o Pedido RA possui um formulário de pedido anexado
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário clica no botão para concluir o status atual de negociação avançada
    Então o sistema avança para o próximo status
    E exibe a mensagem de sucesso
",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Criação,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-2,50,TSF-2 | CT~50,Alta,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Adicionou um produto
4 - Adicionou um formulário de pedido
5 - No status anterior ao status do caso de teste",37Clicar no botão para concluir a aprovação contratual,"  Dado que existe um Pedido RA ""Teste"" no status ""Aceita"" no sistema
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário clica no botão para enviar para aprovação contratual
    Então o sistema abre o modal de confirmação
    E o modal exibe campos para preencher informações adicionais
",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Criação,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-2,51,TSF-2 | CT~51,Alta,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Adicionou um produto
4 - Adicionou um formulário de pedido
5 - Com o modal de enviar para contratação aberto",38Preencher campos necessários do formulário e avançar,"Cenário: 13 - Preencher e concluir envio para aprovação contratual
    Dado que existe um Pedido RA ""Teste"" no status ""Aceita"" no sistema
    E que o modal de envio para aprovação contratual está aberto
    E que o usuário preencheu todas as informações necessárias no modal
    Quando o usuário clica no botão para concluir o envio para aprovação
    Então o sistema exibe a mensagem ""Pedido enviado para aprovação contratual com sucesso""
    E o status do pedido é atualizado para ""Em Aprovação Contratual""
",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Criação,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-2,52,TSF-2 | CT~52,Alta,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Com solicitação de aprovação no Pedido RA","39.0Atualizar a página e aprovar pedido no box de ""Histórico de aprovação""","  Dado que existe um Pedido RA ""Teste"" com solicitação de aprovação no sistema
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário acessa a aba ""Relacionados""
    E localiza o bloco ""Histórico de aprovação""
    E clica no botão ""Aprovar""
    E confirma a aprovação
    Então o sistema exibe a mensagem ""Pedido aprovado com sucesso""
    E um contrato é criado e associado ao pedido
    E o flow CotacaoCriacaoDoContrato executa com sucesso
",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Criação,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-703,53,TSF-703 | CT~53,Baixa,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Possuir um contrato para aprovvação",39.1Rejeitar um Pedido RA e validar novo modal de motivo de rejeição,"  Dado que existe um Pedido RA ""Teste"" com solicitação de aprovação no sistema
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário acessa a aba ""Relacionados""
    E localiza o bloco ""Histórico de aprovação""
    E clica no botão ""Reprovar""
    E preenche o motivo da rejeição no modal
    E confirma a rejeição
    Então o sistema exibe a mensagem ""Pedido reprovado com sucesso""
    E o status do pedido volta para ""Aceita""
    E é necessário enviar uma nova solicitação para aprovação
",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Rejeição,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-2,54,TSF-2 | CT~54,Alta,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Com contrato pré-criado","40.0Com contrato validado, acessar contrato criado e validar registro de contrato ativo","  Dado que existe um Pedido RA ""Teste"" com contrato criado no sistema
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário acessa a aba ""Detalhes""
    E localiza o campo ""Contrato""
    E clica no link do contrato presente no campo
    Então o sistema navega para a página do contrato
    E o contrato exibe os dados provenientes da Opportunity
    E o contrato exibe os dados provenientes do Pedido RA
",🛎️ Item com pendência de execução,,06 - Pedidos RA,Pedido RA - Criação,19/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/11/2025
TSF-2,55,TSF-2 | CT~55,Alta,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Com um contrato recem criado no status ""Novo""",40.1Preencher campos obrigatórios no status Novo e avançar,"Given que usuário criou um contrato novo
And acessar o botão de editar em ""Campos-chave"" abaixo do status de ""Novo""
And informar todos os campos
When clicar em marcar como concluído no status
Then o sistema avança o contrato para o status seguinte",🛎️ Item com pendência de execução,,08 - Contrato,Contratos novos - Status NOVO,17/09/2025,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-2,56,TSF-2 | CT~56,Alta,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Contrato com o status de ""Validado""","42.0Adicionar um contrato no campo ""Docusign enviado pelo Contrato""","Given que usuário acesse o contrato
And acessar o campo Docusign enviado pelo Contrato
When selecionar o contrato desejado
Then o sistema realiza a seleção e primeiro estágio do vinculo do contrato",🛎️ Item com pendência de execução,,08 - Contrato,Contrato Atrelado,17/09/2025,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-235,57,TSF-235 | CT~57,Baixa,"Usuário com as seguintes condições:
1 - Logado no sistema Salesforce
2 - Possuir permissões necessárias
3 - Possuir um contrato vinculado ao contrato atual
4 - Contrato deve estar com processo de DocuSign em andamento",42.1COM contrato vinculado - Cancelar um Contrato com Docusign em andamento,"Given que usuário possui um contrato com Docusign em andamento
And clicar no botão para cancelar
When preencher os dados necessários e confirmar
And clicar no botão para realziar o cancelamento
Then o sistema retorna a mensagem ""Não é possível cancelar um contrato com um processo de DocuSign em andamento""
",🛎️ Item com pendência de execução,,08 - Contrato,DocuSign,17/09/2025,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
